name,ex,em,hardness,error_pair__model_output,error_pair__ground_truth
SPIDER_dev_80,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|Has_Pet|StuID)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=tbl|Has_Pet)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Has_Pet|StuID), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|Student)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=tbl|Has_Pet)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|Has_Pet), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#4'])]]]"
SPIDER_dev_81,TRUE,FALSE,medium,,
SPIDER_dev_82,TRUE,FALSE,medium,,
SPIDER_dev_83,TRUE,FALSE,hard,,
SPIDER_dev_84,TRUE,FALSE,hard,,
SPIDER_dev_86,TRUE,TRUE,extra,,
SPIDER_dev_87,TRUE,TRUE,easy,,
SPIDER_dev_88,TRUE,TRUE,easy,,
SPIDER_dev_89,TRUE,FALSE,medium,,
SPIDER_dev_90,TRUE,FALSE,medium,,
SPIDER_dev_91,TRUE,FALSE,easy,,
SPIDER_dev_92,TRUE,TRUE,easy,,
SPIDER_dev_93,TRUE,FALSE,medium,,
SPIDER_dev_94,TRUE,FALSE,medium,,
SPIDER_dev_95,TRUE,FALSE,extra,,
SPIDER_dev_96,TRUE,FALSE,extra,,
SPIDER_dev_97,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|cars_data)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Weight), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|<|Fiat|col|car_makers|FullName)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_names|Model), QDMRStepArg(arg_type='ref', arg=['#4'])], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|car_names)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_names|Model), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Weight), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|<|#4)], False]]"
SPIDER_dev_98,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|cars_data)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Weight), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|<|capri|col|car_names|Model)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_names|Model), QDMRStepArg(arg_type='ref', arg=['#4'])], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|car_names)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Weight), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|<|#3)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_names|Model), QDMRStepArg(arg_type='ref', arg=['#4'])], False]]"
SPIDER_dev_99,TRUE,FALSE,extra,,
SPIDER_dev_100,TRUE,FALSE,extra,,
SPIDER_dev_101,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|cars_data)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Year), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['superlative', [QDMRStepArg(arg_type='grounding', arg='min'), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_names|Make), QDMRStepArg(arg_type='ref', arg=['#3'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_makers|Maker), QDMRStepArg(arg_type='ref', arg=['#3'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|car_names)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Year), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['superlative', [QDMRStepArg(arg_type='grounding', arg='min'), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_names|Make), QDMRStepArg(arg_type='ref', arg=['#3'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Year), QDMRStepArg(arg_type='ref', arg=['#3'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='ref', arg=['#5'])]]]"
SPIDER_dev_102,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|cars_data)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Year), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['superlative', [QDMRStepArg(arg_type='grounding', arg='min'), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_makers|Maker), QDMRStepArg(arg_type='ref', arg=['#3'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Year), QDMRStepArg(arg_type='ref', arg=['#3'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Year)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Year), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['superlative', [QDMRStepArg(arg_type='grounding', arg='min'), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_names|Make), QDMRStepArg(arg_type='ref', arg=['#3'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='ref', arg=['#3'])]]]"
SPIDER_dev_103,TRUE,FALSE,hard,,
SPIDER_dev_104,TRUE,FALSE,hard,,
SPIDER_dev_105,TRUE,FALSE,hard,,
SPIDER_dev_106,TRUE,FALSE,hard,,
SPIDER_dev_107,TRUE,TRUE,extra,,
SPIDER_dev_108,TRUE,FALSE,extra,,
SPIDER_dev_109,TRUE,FALSE,medium,,
SPIDER_dev_110,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|car_makers|Maker)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|car_makers), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_makers|Id), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_makers|FullName), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|car_makers)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|model_list), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_makers|Id), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_makers|FullName), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='ref', arg=['#5'])]]]"
SPIDER_dev_111,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=val|car_names|Make|amc hornet)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|amc hornet|col|car_names|Make)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Accelerate), QDMRStepArg(arg_type='ref', arg=['#2'])], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|car_names)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|amc hornet sportabout (sw)|col|car_names|Make)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Accelerate), QDMRStepArg(arg_type='ref', arg=['#2'])], False]]"
SPIDER_dev_112,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|car_names)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|amc hornet|col|car_names|Make)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|amc hornet sportabout (sw)|col|car_names|Make)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Accelerate), QDMRStepArg(arg_type='ref', arg=['#3'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#4'])]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=val|car_names|Make|amc hornet sportabout (sw))], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Accelerate), QDMRStepArg(arg_type='ref', arg=['#1'])], False]]"
SPIDER_dev_113,TRUE,TRUE,medium,,
SPIDER_dev_114,TRUE,FALSE,medium,,
SPIDER_dev_115,TRUE,FALSE,hard,,
SPIDER_dev_116,FALSE,FALSE,hard,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|model_list|Model)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=tbl|model_list)], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2'])]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|model_list)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|usa|col|countries|CountryName)], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2'])]]]"
SPIDER_dev_117,TRUE,FALSE,easy,,
SPIDER_dev_118,TRUE,FALSE,easy,,
SPIDER_dev_119,TRUE,FALSE,medium,,
SPIDER_dev_120,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|cars_data)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Cylinders), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|1974|col|cars_data|Year)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Cylinders), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Cylinders), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='grounding', arg=comparative|=|8|col|cars_data|Cylinders)], False], ['intersection', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#6'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Weight), QDMRStepArg(arg_type='ref', arg=['#7'])], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|cars_data)], False], ['select', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Cylinders)], False], ['group', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Cylinders), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|=|8|col|cars_data|Cylinders)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='grounding', arg=comparative|=|1974|col|cars_data|Year)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Weight), QDMRStepArg(arg_type='ref', arg=['#5'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='min'), QDMRStepArg(arg_type='ref', arg=['#6'])]]]"
SPIDER_dev_121,TRUE,FALSE,medium,,
SPIDER_dev_122,TRUE,FALSE,medium,,
SPIDER_dev_123,TRUE,FALSE,medium,,
SPIDER_dev_124,TRUE,FALSE,medium,,
SPIDER_dev_125,TRUE,TRUE,easy,,
SPIDER_dev_126,TRUE,TRUE,easy,,
SPIDER_dev_127,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Year)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Weight), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#2'])]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|cars_data)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Year), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Weight), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#4'])]]]"
SPIDER_dev_128,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|cars_data)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Weight), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Year), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Year)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Weight), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3'])]]]"
SPIDER_dev_129,TRUE,TRUE,extra,,
SPIDER_dev_133,TRUE,FALSE,hard,,
SPIDER_dev_134,TRUE,FALSE,hard,,
SPIDER_dev_135,TRUE,TRUE,easy,,
SPIDER_dev_136,TRUE,TRUE,easy,,
SPIDER_dev_137,TRUE,FALSE,medium,,
SPIDER_dev_138,TRUE,TRUE,medium,,
SPIDER_dev_139,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|cars_data)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Accelerate), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Cylinders)], True], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Accelerate), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3'])]]]"
SPIDER_dev_140,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|cars_data)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='ref', arg=['#1'])], True], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#2'])]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Cylinders)], True], ['project', [QDMRStepArg(arg_type='grounding', arg=col|cars_data|Accelerate), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3'])]]]"
SPIDER_dev_141,TRUE,FALSE,hard,,
SPIDER_dev_142,TRUE,FALSE,hard,,
SPIDER_dev_143,TRUE,TRUE,easy,,
SPIDER_dev_144,TRUE,FALSE,easy,,
SPIDER_dev_145,TRUE,TRUE,easy,,
SPIDER_dev_146,FALSE,FALSE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=val|cars_data|Year|1980)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|car_names), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|cars_data)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|1980|col|cars_data|Year)], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2'])]]]"
SPIDER_dev_147,TRUE,FALSE,medium,,
SPIDER_dev_148,TRUE,FALSE,medium,,
SPIDER_dev_149,TRUE,FALSE,medium,,
SPIDER_dev_150,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|model_list|Maker)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|model_list), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|>|3)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_makers|Maker), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_makers|Id), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='ref', arg=['#6']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|car_makers)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|model_list), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|>|3)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_makers|FullName), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|car_makers|Id), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='ref', arg=['#6'])]]]"
